Slot,Biomass 01,Biomass 02,Biomass 03,Biomass 04,Biomass 05,Biomass 06,Biomass 07,Biomass 08,Biomass 09,Biomass 10,Biomass 11,Biomass 12,Biomass 13,Biomass 14,Biomass 15,Biomass 16,Biomass 17,Biomass 18,Biomass 19,Biomass 20,Biomass 21,Biomass 22,Biomass 23,Biomass 24,Biomass 25,Biomass 26,Biomass 27,Biomass 28,Biomass 29,Biomass 30,Biomass 31,Biomass 32,Biomass 33,Biomass 34,Biomass 35,Biomass 36,Biomass 37,Biomass 38,Biomass 39,Biomass 40,Biomass 41,Biomass 42,Biomass 43,Biomass 44,Biomass 45,Biomass 46,Biomass 47,Biomass 48,Biomass 49,Biomass 50,Biomass 51,Biomass 52,Biomass 53,Biomass 54,Biomass 55,Biomass 56,Biomass 57,Biomass 58,Biomass 59,Biomass 60,Biomass 61,Biomass 62,CC NG 01,CC NG 03,CC NG 04,CC NG 05,CC NG 06,CC NG 07,CC NG 08,CC NG 09,CC NG 10,CC NG 11,CC NG 12,CC NG 13,CC NG 14,CC NG 15,CC NG 16,CC NG 17,CC NG 18,CC NG 19,CC NG 20,CC NG 21,CC NG 22,CC NG 23,CC NG 24,CC NG 25,CC NG 26,CC NG 27,CC NG 28,CC NG 29,CC NG 31,CC NG 32,CC NG 33,CC NG 34,CC NG 35,CC NG 36,CC NG 37,CC NG 38,CC NG 39,CC NG 40,CT NG 01,CT NG 02,CT NG 03,CT NG 04,CT NG 05,CT NG 06,CT NG 07,CT NG 08,CT NG 09,CT NG 10,CT NG 11,CT NG 12,CT NG 13,CT NG 14,CT NG 15,CT NG 16,CT NG 17,CT NG 18,CT NG 19,CT NG 20,CT NG 21,CT NG 22,CT NG 23,CT NG 24,CT NG 25,CT NG 26,CT NG 27,CT NG 28,CT NG 29,CT NG 30,CT NG 31,CT NG 32,CT NG 33,CT NG 34,CT NG 35,CT NG 36,CT NG 37,CT NG 38,CT NG 39,CT NG 40,CT NG 41,CT NG 42,CT NG 43,CT NG 44,CT NG 45,CT NG 46,CT NG 47,CT NG 48,CT NG 49,CT NG 50,CT NG 51,CT NG 52,CT NG 53,CT NG 54,CT NG 55,CT NG 56,CT NG 66,CT NG 67,CT NG 68,CT NG 69,CT NG 70,CT NG 71,CT NG 72,CT NG 73,CT NG 74,CT NG 75,CT Oil 01,CT Oil 02,CT Oil 03,CT Oil 04,CT Oil 05,Geo 01,Hydro 01,Hydro 02,Hydro 03,Hydro 04,Hydro 05,Hydro 06,Hydro 07,Hydro 08,Hydro 09,Hydro 10,Hydro 11,Hydro 12,Hydro 13,Hydro 14,Hydro 15,Hydro 16,Hydro 17,Hydro 18,Hydro 19,Hydro 20,Hydro 21,Hydro 22,Hydro 23,Hydro 24,Hydro 25,Hydro 26,Hydro 27,Hydro 28,Hydro 29,Hydro 30,Hydro 32,Hydro 33,Hydro 34,Hydro 35,Hydro 36,Hydro 37,Hydro 38,Hydro 39,Hydro 40,Hydro 41,Hydro 42,Hydro 43,ICE NG 01,ICE NG 02,ICE NG 03,ICE NG 04,ICE NG 05,ICE NG 06,ICE NG 07,ST Coal 01,ST NG 01,ST NG 02,ST NG 03,ST NG 04,ST NG 05,ST NG 06,ST NG 07,ST NG 08,ST NG 09,ST NG 10,ST Other 01,ST Other 02,Solar 01,Solar 02,Solar 03,Solar 04,Solar 05,Solar 06,Solar 07,Solar 08,Solar 09,Solar 10,Solar 11,Solar 12,Solar 13,Solar 14,Solar 15,Solar 16,Solar 17,Solar 18,Solar 19,Solar 20,Solar 21,Solar 22,Solar 23,Solar 24,Solar 25,Solar 26,Solar 27,Solar 28,Solar 29,Solar 30,Solar 31,Solar 32,Solar 33,Solar 34,Solar 35,Solar 36,Solar 37,Solar 38,Solar 39,Solar 40,Solar 41,Solar 42,Solar 43,Solar 44,Solar 45,Solar 46,Solar 47,Solar 48,Solar 49,Solar 50,Solar 51,Solar 52,Solar 53,Solar 54,Solar 55,Solar 56,Solar 57,Solar 58,Solar 59,Solar 60,Solar 61,Solar 62,Solar 63,Solar 64,Solar 65,Solar 66,Solar 67,Solar 68,Solar 69,Solar 70,Solar 71,Solar 72,Solar 73,Solar 74,Solar 75,Wind 01,Wind 02,Wind 03,Wind 04,Wind 05,Wind 06,Wind 07,Wind 08,Wind 09,Wind 10,Wind 11,Wind 12,Wind 13,Wind 14,Wind 15,Wind 16,Wind 17
229,1.05,1.05,0.24996,0.24996,0.45006,0.45006,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0.200005,0.200005,0.200005,0.200005,0.36999,0.36999,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,1.69005,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0.4,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0.47,1.86975,0,0,312.096,0,0,0,0,0,0,500.02176,0,0,0,0,943.5,0,551.49196,140,0,315,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,688.3,570.01,651.968,636,82.99864,0,751.1,20.50330333,22.19547956,21.65054622,21.65054622,0,0,0,15,0,0,38.11111111,0,0,0,0,0,6.9,2.99988,2.99988,0,100,100,100,100,100,100,0.735,0,0.42,0,1.078,1.12,0,104.3,104.3,104.3,0.91,6.65,0.91,3.1,46.0026,34.72626078,0,60.35,60.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,75,75,77,77,82,36.70634921,45.67777778,47.1,36.70634921,47.1,29.34,29.34,46.7,87.61412113,88.1929983,0.1768,0.29835,1.02765,5.775,0.5736,0.5736,0.5736,0,0,8.619,8.619,8.619,0,0,0.0221,0.10608,33.66412,33.66412,0.05304,0.51,2.23,0,0,4.8875,2.547576,2.547576,10.3275,2.275,8.20008,8.20008,8.20008,8.20008,8.20008,8.20008,15.94,312,225.1201333,565.9026631,0,0,0,0,144.4503607,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.366911749,23.04424508,4.580676921,1.863150451,0.96491441,8.661198839,8.608973689,15.10784143,14.15646396,14.30529022,9.305832895,50.66821469,17.15830895,4.383222041,6.333098687,0.104051074,35.70200849
230,1.05,1.05,0.24996,0.24996,0.45006,0.45006,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0.200005,0.200005,0.200005,0.200005,0.36999,0.36999,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,1.69005,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0.4,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0.47,1.86975,0,0,312.096,0,0,0,0,0,0,500.02176,0,0,0,0,943.5,0,550.7880019,140,0,315,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,688.3,570.01,651.968,636,82.99864,0,751.1,18.79469472,20.34585626,19.84633404,19.84633404,0,0,0,13.75,0,0,34.93518518,0,0,0,0,0,6.9,2.99988,2.99988,0,100,100,100,100,100,100,0.735,0,0.42,0,1.078,1.12,0,104.3,104.3,104.3,0.91,6.65,0.91,3.1,46.0026,34.62647108,0,60.35,60.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,75,75,77,77,82,36.70634921,45.67777778,47.1,36.70634921,47.1,29.34,29.34,46.7,87.61412113,88.1929983,0.177533333,0.2995875,1.0319125,5.742458333,0.5258,0.5258,0.5258,0,0,8.65475,8.65475,8.65475,0,0,0.022191667,0.10652,34.04332833,34.04332833,0.05326,0.51,2.23,0,0,4.843033333,2.5462815,2.5462815,10.23354,2.275,8.20008,8.20008,8.20008,8.20008,8.20008,8.20008,15.94,311.4375155,222.3456926,565.9026631,0,0,0,0,144.5659244,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.370781761,23.04920038,4.550777253,1.848873084,0.964777365,8.685855799,8.612393336,15.1044439,14.15233748,14.30217269,9.308739519,50.84089148,17.26916028,4.387803419,6.335716696,0.104041589,35.67473727
231,1.05,1.05,0.24996,0.24996,0.45006,0.45006,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0.200005,0.200005,0.200005,0.200005,0.36999,0.36999,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,1.69005,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0.4,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0.47,1.86975,0,0,312.096,0,0,0,0,0,0,500.02176,0,0,0,0,943.5,0,550.0840437,140,0,315,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,688.3,570.01,651.968,636,82.99864,0,751.1,17.08608611,18.49623297,18.04212185,18.04212185,0,0,0,12.5,0,0,31.75925926,0,0,0,0,0,6.9,2.99988,2.99988,0,100,100,100,100,100,100,0.735,0,0.42,0,1.078,1.12,0,104.3,104.3,104.3,0.91,6.65,0.91,3.1,46.0026,34.52668139,0,60.35,60.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,75,75,77,77,82,36.70634921,45.67777778,47.1,36.70634921,47.1,29.34,29.34,46.7,87.61412113,88.1929983,0.178266667,0.300825,1.036175,5.709916667,0.478,0.478,0.478,0,0,8.6905,8.6905,8.6905,0,0,0.022283333,0.10696,34.42253667,34.42253667,0.05348,0.51,2.23,0,0,4.798566667,2.544987,2.544987,10.13958,2.275,8.20008,8.20008,8.20008,8.20008,8.20008,8.20008,15.94,310.8750311,219.5712518,565.9026631,0,0,0,0,144.6814881,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.374651774,23.05415568,4.520877585,1.834595716,0.96464032,8.710512758,8.615812983,15.10104636,14.148211,14.29905516,9.311646142,51.01356827,17.38001162,4.392384798,6.338334706,0.104032105,35.64746605
232,1.05,1.05,0.24996,0.24996,0.45006,0.45006,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0.200005,0.200005,0.200005,0.200005,0.36999,0.36999,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,1.69005,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0.4,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0.47,1.86975,0,0,312.096,0,0,0,0,0,0,500.02176,0,0,0,0,943.5,0,549.3800856,140,0,315,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,688.3,570.01,651.968,636,82.99864,0,751.1,15.3774775,16.64660967,16.23790967,16.23790967,0,0,0,11.25,0,0,28.58333333,0,0,0,0,0,6.9,2.99988,2.99988,0,100,100,100,100,100,100,0.735,0,0.42,0,1.078,1.12,0,104.3,104.3,104.3,0.91,6.65,0.91,3.1,46.0026,34.42689169,0,60.35,60.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,75,75,77,77,82,36.70634921,45.67777778,47.1,36.70634921,47.1,29.34,29.34,46.7,87.61412113,88.1929983,0.179,0.3020625,1.0404375,5.677375,0.4302,0.4302,0.4302,0,0,8.72625,8.72625,8.72625,0,0,0.022375,0.1074,34.801745,34.801745,0.0537,0.51,2.23,0,0,4.7541,2.5436925,2.5436925,10.04562,2.275,8.20008,8.20008,8.20008,8.20008,8.20008,8.20008,15.94,310.3125466,216.7968111,565.9026631,0,0,0,0,144.7970518,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.378521786,23.05911098,4.490977917,1.820318349,0.964503275,8.735169718,8.61923263,15.09764883,14.14408452,14.29593763,9.314552766,51.18624506,17.49086295,4.396966176,6.340952715,0.10402262,35.62019483
233,1.05,1.05,0.24996,0.24996,0.45006,0.45006,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0.200005,0.200005,0.200005,0.200005,0.36999,0.36999,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,1.69005,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0.4,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0.47,1.86975,0,0,312.096,0,0,0,0,0,0,500.02176,0,0,0,0,943.5,0,548.6761274,140,0,315,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,688.3,570.01,651.968,636,82.99864,0,751.1,13.66886889,14.79698637,14.43369748,14.43369748,0,0,0,10,0,0,25.40740741,0,0,0,0,0,6.9,2.99988,2.99988,0,100,100,100,100,100,100,0.735,0,0.42,0,1.078,1.12,0,104.3,104.3,104.3,0.91,6.65,0.91,3.1,46.0026,34.327102,0,60.35,60.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,75,75,77,77,82,36.70634921,45.67777778,47.1,36.70634921,47.1,29.34,29.34,46.7,87.61412113,88.1929983,0.179733333,0.3033,1.0447,5.644833333,0.3824,0.3824,0.3824,0,0,8.762,8.762,8.762,0,0,0.022466667,0.10784,35.18095333,35.18095333,0.05392,0.51,2.23,0,0,4.709633333,2.542398,2.542398,9.95166,2.275,8.20008,8.20008,8.20008,8.20008,8.20008,8.20008,15.94,309.7500621,214.0223704,565.9026631,0,0,0,0,144.9126155,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.382391798,23.06406628,4.461078249,1.806040982,0.96436623,8.759826678,8.622652277,15.0942513,14.13995804,14.2928201,9.31745939,51.35892185,17.60171428,4.401547554,6.343570724,0.104013136,35.59292361
234,1.05,1.05,0.24996,0.24996,0.45006,0.45006,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0.200005,0.200005,0.200005,0.200005,0.36999,0.36999,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,1.69005,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0.4,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0.47,1.86975,0,0,312.096,0,0,0,0,0,0,500.02176,0,0,0,0,943.5,0,547.9721693,140,0,315,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,688.3,570.01,651.968,636,82.99864,0,751.1,11.96026028,12.94736308,12.6294853,12.6294853,0,0,0,8.75,0,0,22.23148148,0,0,0,0,0,6.9,2.99988,2.99988,0,100,100,100,100,100,100,0.735,0,0.42,0,1.078,1.12,0,104.3,104.3,104.3,0.91,6.65,0.91,3.1,46.0026,34.2273123,0,60.35,60.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,75,75,77,77,82,36.70634921,45.67777778,47.1,36.70634921,47.1,29.34,29.34,46.7,87.61412113,88.1929983,0.180466667,0.3045375,1.0489625,5.612291667,0.3346,0.3346,0.3346,0,0,8.79775,8.79775,8.79775,0,0,0.022558333,0.10828,35.56016167,35.56016167,0.05414,0.51,2.23,0,0,4.665166667,2.5411035,2.5411035,9.8577,2.275,8.20008,8.20008,8.20008,8.20008,8.20008,8.20008,15.94,309.1875776,211.2479296,565.9026631,0,0,0,0,145.0281792,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38626181,23.06902159,4.43117858,1.791763614,0.964229186,8.784483637,8.626071923,15.09085376,14.13583156,14.28970258,9.320366014,51.53159864,17.71256562,4.406128933,6.346188733,0.104003651,35.56565239
235,1.05,1.05,0.24996,0.24996,0.45006,0.45006,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0.200005,0.200005,0.200005,0.200005,0.36999,0.36999,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,1.69005,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0.4,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0.47,1.86975,0,0,312.096,0,0,0,0,0,0,500.02176,0,0,0,0,943.5,0,547.2682111,140,0,315,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,688.3,570.01,651.968,636,82.99864,0,751.1,10.25165167,11.09773978,10.82527311,10.82527311,0,0,0,7.5,0,0,19.05555556,0,0,0,0,0,6.9,2.99988,2.99988,0,100,100,100,100,100,100,0.735,0,0.42,0,1.078,1.12,0,104.3,104.3,104.3,0.91,6.65,0.91,3.1,46.0026,34.12752261,0,60.35,60.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,75,75,77,77,82,36.70634921,45.67777778,47.1,36.70634921,47.1,29.34,29.34,46.7,87.61412113,88.1929983,0.1812,0.305775,1.053225,5.57975,0.2868,0.2868,0.2868,0,0,8.8335,8.8335,8.8335,0,0,0.02265,0.10872,35.93937,35.93937,0.05436,0.51,2.23,0,0,4.6207,2.539809,2.539809,9.76374,2.275,8.20008,8.20008,8.20008,8.20008,8.20008,8.20008,15.94,308.6250931,208.4734889,565.9026631,0,0,0,0,145.1437429,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.390131822,23.07397689,4.401278912,1.777486247,0.964092141,8.809140597,8.62949157,15.08745623,14.13170508,14.28658505,9.323272638,51.70427543,17.82341695,4.410710311,6.348806742,0.103994167,35.53838117
236,1.05,1.05,0.24996,0.24996,0.45006,0.45006,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0.200005,0.200005,0.200005,0.200005,0.36999,0.36999,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,1.69005,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0.4,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0.47,1.86975,0,0,312.096,0,0,0,0,0,0,500.02176,0,0,0,0,943.5,0,546.564253,140,0,315,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,688.3,570.01,651.968,636,82.99864,0,751.1,8.543043058,9.248116483,9.021060925,9.021060925,0,0,0,6.25,0,0,15.87962963,0,0,0,0,0,6.9,2.99988,2.99988,0,100,100,100,100,100,100,0.735,0,0.42,0,1.078,1.12,0,104.3,104.3,104.3,0.91,6.65,0.91,3.1,46.0026,34.02773291,0,60.35,60.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,75,75,77,77,82,36.70634921,45.67777778,47.1,36.70634921,47.1,29.34,29.34,46.7,87.61412113,88.1929983,0.181933333,0.3070125,1.0574875,5.547208333,0.239,0.239,0.239,0,0,8.86925,8.86925,8.86925,0,0,0.022741667,0.10916,36.31857833,36.31857833,0.05458,0.51,2.23,0,0,4.576233333,2.5385145,2.5385145,9.66978,2.275,8.20008,8.20008,8.20008,8.20008,8.20008,8.20008,15.94,308.0626086,205.6990481,565.9026631,0,0,0,0,145.2593066,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.394001834,23.07893219,4.371379244,1.763208879,0.963955096,8.833797557,8.632911217,15.0840587,14.1275786,14.28346752,9.326179262,51.87695222,17.93426828,4.415291689,6.351424751,0.103984682,35.51110995
237,1.05,1.05,0.24996,0.24996,0.45006,0.45006,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0.200005,0.200005,0.200005,0.200005,0.36999,0.36999,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,1.69005,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0.4,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0.47,1.86975,0,0,312.096,0,0,0,0,0,0,500.02176,0,0,0,0,943.5,0,545.8602948,140,0,315,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,688.3,570.01,651.968,636,82.99864,0,751.1,6.834434445,7.398493187,7.21684874,7.21684874,0,0,0,5,0,0,12.70370371,0,0,0,0,0,6.9,2.99988,2.99988,0,100,100,100,100,100,100,0.735,0,0.42,0,1.078,1.12,0,104.3,104.3,104.3,0.91,6.65,0.91,3.1,46.0026,33.92794322,0,60.35,60.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,75,75,77,77,82,36.70634921,45.67777778,47.1,36.70634921,47.1,29.34,29.34,46.7,87.61412113,88.1929983,0.182666667,0.30825,1.06175,5.514666667,0.1912,0.1912,0.1912,0,0,8.905,8.905,8.905,0,0,0.022833333,0.1096,36.69778667,36.69778667,0.0548,0.51,2.23,0,0,4.531766667,2.53722,2.53722,9.57582,2.275,8.20008,8.20008,8.20008,8.20008,8.20008,8.20008,15.94,307.5001242,202.9246074,565.9026631,0,0,0,0,145.3748702,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.397871847,23.08388749,4.341479576,1.748931512,0.963818051,8.858454516,8.636330864,15.08066116,14.12345212,14.28034999,9.329085885,52.049629,18.04511962,4.419873067,6.354042761,0.103975198,35.48383873
238,1.05,1.05,0.24996,0.24996,0.45006,0.45006,2.0001,0.78003,0.78003,0.78003,0.379992,0.379992,0.379992,0.83995,0.200005,0.200005,0.200005,0.200005,0.36999,0.36999,0.36999,0.36999,0.45,0.45,0,1.69005,1.69005,1.69005,1.69005,1.69005,1.69005,1.20004,1.6,1.6,1.6,1.6,0.80997,0.80997,0.80997,0.80997,0.90992,0.90992,2.85,1.160114,1.160114,0.60996,2.3499,2.3499,0.4,0,0,1.7199,2.49,2.49,2.49,2.54978,2.0301,2.0301,4.6,3,0.47,1.86975,0,0,312.096,0,0,0,0,0,0,500.02176,0,0,0,0,943.5,0,545.1563367,140,0,315,677.8,636,623.82717,0,655,0,0,0,321.99685,0,0,688.3,570.01,651.968,636,82.99864,0,751.1,5.125825833,5.54886989,5.412636555,5.412636555,0,0,0,3.75,0,0,9.527777778,0,0,0,0,0,6.9,2.99988,2.99988,0,100,100,100,100,100,100,0.735,0,0.42,0,1.078,1.12,0,104.3,104.3,104.3,0.91,6.65,0.91,3.1,46.0026,33.82815352,0,60.35,60.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0006,75,75,77,77,82,36.70634921,45.67777778,47.1,36.70634921,47.1,29.34,29.34,46.7,87.61412113,88.1929983,0.1834,0.3094875,1.0660125,5.482125,0.1434,0.1434,0.1434,0,0,8.94075,8.94075,8.94075,0,0,0.022925,0.11004,37.076995,37.076995,0.05502,0.51,2.23,0,0,4.4873,2.5359255,2.5359255,9.48186,2.275,8.20008,8.20008,8.20008,8.20008,8.20008,8.20008,15.94,306.9376397,200.1501666,565.9026631,0,0,0,0,145.4904339,0,0,0.01012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.401741859,23.08884279,4.311579908,1.734654144,0.963681006,8.883111476,8.639750511,15.07726363,14.11932564,14.27723246,9.331992509,52.22230579,18.15597095,4.424454445,6.35666077,0.103965713,35.45656751
