Slot,hydro102,hydro103,hydro122,hydro123,hydro124,hydro199,hydro229,hydro230,hydro266,hydro267,hydro284,hydro285,hydro307,hydro308,hydro309,hydro310,hydro323,hydro324,hydro325,hydro326,hydro327,hydro328,hydro329,hydro330,hydro331,solar109,solar21,solar22,solar286,solar287,solar288,solar289,solar290,solar291,solar3,solar362,solar363,solar364,solar365,solar433,solar434,solar435,solar436,solar437,solar438,solar509,solar530,wind0,wind1,wind10,wind100,wind101,wind104,wind105,wind106,wind107,wind108,wind11,wind110,wind111,wind112,wind113,wind117,wind118,wind119,wind125,wind150,wind159,wind160,wind165,wind166,wind167,wind168,wind179,wind18,wind180,wind181,wind2,wind204,wind205,wind209,wind210,wind23,wind24,wind241,wind35,wind36,wind37,wind38,wind39,wind4,wind43,wind44,wind47,wind5,wind50,wind51,wind52,wind53,wind54,wind58,wind59,wind6,wind60,wind61,wind62,wind7,wind72,wind73,wind74,wind75,wind76,wind77,wind78,wind79,wind8,wind83,wind84,wind85,wind86,wind87,wind88,wind89,wind9,wind90,wind91,wind92,wind93,wind94,wind95,wind96,wind97,wind98,wind99
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.711157958,0.105874014,36.07225236,0.11260783,2.697190688,0.518498217,1.268696644,1.057444983,2.335343398,0.930506907,3.12990678,0.766393534,0.867816204,0.290006462,0.882730053,2.407797619,1.634871208,1.71315675,1.809449019,5.013633336,3.131775269,7.074484513,14.88703068,0.961724955,15.68482394,22.44670724,21.85259487,7.121799623,16.69493723,16.0781344,4.967039127,18.25640611,6.013907552,51.77242178,36.48827306,20.50956024,23.34292681,31.36199287,29.74961323,86.81647648,55.61913539,7.078402303,138.4662838,73.38682688,140.6137394,69.55053913,6.121837409,48.29169257,21.83508104,0.65892006,29.97537399,17.26343978,7.61584513,12.73744843,30.54566808,8.749642737,70.06336637,7.96101205,15.5401153,20.21532106,16.68085843,6.087611588,25.23465108,23.82424919,3.03806714,7.632716053,38.14508388,62.25103322,9.662389162,11.98119768,31.41237758,2.609190766,12.04762215,2.549211496,2.315330368,6.910223237,3.487415385,4.456508447,22.56452577,0.676628606,13.618562,66.43104709,25.82715971,86.5309572,13.97624211,59.64542093,26.17152652,10.90823004,18.09891672,59.33745383,4.013507237,46.88256406,94.13859234,54.28394944,85.78808683,31.95342502,54.71101772,35.08571816,10.84571067,26.2882593,14.52800239,36.15879418,41.58498359,106.6131468,32.23975636,39.01114591,14.20899422,17.97886615,5.376628477
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.547400344,0.136383689,44.91095759,0.116695109,2.817040751,0.397964465,1.495113347,1.153318372,2.358742905,0.788304815,3.528561491,0.69148134,0.961038833,0.295240808,0.783261975,2.226341013,1.33071746,1.722649027,1.44501914,4.477465247,3.250510217,6.087089486,14.20620061,0.972861301,17.62109418,20.41973883,23.24751335,3.052590205,14.09423046,11.82106807,4.226516281,20.61052378,5.900082171,58.48909462,32.29938228,20.97439031,26.62423286,35.15742651,29.8901443,63.06578037,47.96227307,8.017822381,118.8728917,73.58911191,140.5783036,57.10823149,6.272753141,52.08738563,26.10945593,0.650916001,18.48395845,16.18437898,8.622951527,14.57982052,28.49774795,7.673116356,68.61717421,8.845910289,16.41286967,21.14870362,16.00458273,6.601334613,22.67133976,24.2109208,2.36031604,5.75167486,44.39950973,60.94141238,10.77023987,13.22892675,41.47556951,2.899714613,13.5770791,2.887887833,2.041243508,8.083391033,3.554235456,2.627763686,26.48320083,0.76202758,14.28522957,56.53670024,25.49018498,94.57069588,17.34603048,78.65233687,25.55836372,9.643982627,18.76477411,61.66694825,3.910883353,42.0682867,128.9730091,73.56388772,90.4250499,31.68317519,62.26669371,40.82039802,10.48018657,20.4743938,17.35532502,43.85702644,36.42020603,108.4218357,41.55400677,34.18542124,11.08942614,24.24452856,4.279676864
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.599696299,0.204218868,51.99212984,0.224658878,5.994483111,0.841512978,2.621571874,2.244646094,5.119002197,1.693437164,6.282683857,1.292695603,2.095979653,0.568518723,1.485829231,4.736897894,5.788768033,2.416265857,3.835281153,6.680459101,6.714738668,12.49558127,15.65792277,1.852023051,21.62758323,23.44156332,21.23142709,5.80517714,10.44868047,9.204225225,5.228792024,24.9940108,6.095979681,50.48108854,25.59145467,23.87596777,27.22906013,26.98022581,26.11936023,82.55708755,44.26138281,46.92508052,117.9983364,102.9986514,167.5526007,65.47593469,32.10618053,46.31225367,27.16475955,0.603954668,18.5468884,18.10920055,9.244402605,13.94338002,33.42653563,18.69634675,55.44718733,23.74664442,16.39117868,26.10624853,16.02391939,13.47948272,29.3068349,19.38483497,2.487443924,17.98143652,36.35622307,56.35048566,9.799301034,18.8328759,34.25184084,3.886523912,15.8943371,2.87503322,5.472546779,7.416246805,2.996400841,9.757059477,23.89387501,0.823209962,14.50390242,102.8182204,25.26193748,87.3627555,13.86264931,68.06306295,41.23905678,11.9610675,24.11745269,49.67519816,7.856183735,41.62723504,100.4859061,67.78430351,85.20505217,23.96819419,42.9454481,29.34626383,10.9428422,16.34098408,14.87055419,37.62866111,47.57888445,109.6141538,39.11572931,36.30009394,11.02323681,23.52381455,11.70827909
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.65199225,0.272054046,59.07330209,0.332622648,9.17192547,1.285061491,3.748030402,3.335973816,7.879261488,2.598569514,9.036806224,1.893909865,3.230920474,0.841796637,2.188396486,7.247454774,10.24681861,3.109882687,6.225543165,8.883452956,10.17896712,18.90407306,17.10964493,2.731184802,25.63407227,26.46338781,19.21534082,8.557764075,6.803130475,6.587382379,6.231067768,29.37749783,6.291877192,42.47308246,18.88352707,26.77754524,27.83388739,18.80302511,22.34857617,102.0483947,40.56049255,85.83233866,117.1237811,132.408191,194.5268978,73.84363789,57.93960791,40.5371217,28.22006318,0.556993336,18.60981834,20.03402212,9.865853682,13.30693951,38.35532331,29.71957715,42.27720045,38.64737854,16.36948768,31.06379344,16.04325604,20.35763082,35.94233003,14.55874913,2.614571808,30.21119819,28.31293641,51.75955894,8.828362198,24.43682505,27.02811217,4.87333321,18.2115951,2.862178608,8.903850049,6.749102577,2.438566227,16.88635527,21.30454918,0.884392345,14.72257527,149.0997405,25.03368998,80.15481512,10.37926814,57.47378903,56.91974985,14.27815238,29.47013128,37.68344806,11.80148412,41.18618338,71.99880301,62.0047193,79.98505445,16.2532132,23.62420248,17.87212964,11.40549784,12.20757436,12.38578336,31.40029577,58.73756287,110.8064718,36.67745186,38.41476664,10.95704747,22.80310054,19.13688132
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.70428821,0.339889225,66.15447434,0.440586417,12.34936783,1.728610004,4.874488929,4.427301538,10.63952078,3.503701863,11.79092859,2.495124128,4.365861294,1.115074552,2.890963742,9.758011655,14.70486918,3.803499517,8.615805178,11.08644681,13.64319557,25.31256484,18.56136709,3.610346552,29.64056132,29.4852123,17.19925456,11.31035101,3.157580482,3.970539534,7.233343511,33.76098485,6.487774702,34.46507638,12.17559946,29.6791227,28.43871466,10.62582441,18.5777921,121.5397019,36.85960229,124.7395968,116.2492258,161.8177305,221.5011949,82.21134109,83.7730353,34.76198974,29.2753668,0.510032003,18.67274829,21.95884369,10.48730476,12.67049901,43.28411099,40.74280754,29.10721357,53.54811267,16.34779669,36.02133835,16.0625927,27.23577893,42.57782517,9.732663301,2.741699692,42.44095985,20.26964975,47.16863222,7.857423362,30.0407742,19.8043835,5.860142509,20.5288531,2.849323995,12.33515332,6.081958349,1.880731612,24.01565106,18.71522336,0.945574727,14.94124812,195.3812606,24.80544248,72.94687474,6.89588697,46.88451511,72.60044291,16.59523725,34.82280986,25.69169797,15.7467845,40.74513172,43.51169996,56.22513509,74.76505672,8.538232202,4.302956868,6.397995457,11.86815347,8.074164643,9.901012526,25.17193044,69.89624129,111.9987899,34.2391744,40.52943934,10.89085814,22.08238653,26.56548355
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.49878674,0.441148812,80.09787306,0.390888425,11.50334953,1.77663276,4.366566621,4.136672998,11.85897418,3.242777742,11.25682131,2.251818201,3.349274689,1.19087399,3.228718379,8.810099867,12.1079757,4.669014293,8.61865473,16.21310353,12.06032978,29.79518274,20.7577416,5.172755306,31.66942257,22.69182765,17.84198867,11.58602466,3.138482302,3.649545274,9.364836621,28.36367599,11.98946517,38.05820948,10.77126631,29.86077156,33.23677705,13.15550887,14.66104398,103.8144462,30.67913244,125.1345515,103.501424,159.467631,197.039192,74.31732301,84.77942851,33.03204757,31.30738183,0.5741272,30.87103109,25.96484142,9.696323602,13.31524356,36.83646755,40.13515997,27.49477325,40.08661319,16.59348651,36.79161129,12.40329715,26.91102911,39.25811459,10.08410519,2.484593658,43.46988052,22.79780348,41.63210273,10.37093232,31.48504658,14.38131678,5.956474079,21.05130941,3.211311425,13.51268696,8.222098303,1.8048803,25.08039099,15.3867994,1.135235832,14.00606774,138.9408799,20.01989214,81.98068609,6.667636723,48.7106538,80.99463616,19.06550394,30.88066231,30.17198943,17.93049024,46.73437864,46.7722757,49.6421824,73.70234479,8.423205805,5.297316611,6.738451203,13.41851953,8.319837346,10.86287992,31.26084127,70.11887472,93.544342,34.5079274,44.06575115,11.21687123,20.13044431,24.53159008
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.29328527,0.5424084,94.04127178,0.341190434,10.65733122,1.824655516,3.858644314,3.846044458,13.07842758,2.981853622,10.72271402,2.008512274,2.332688084,1.266673429,3.566473016,7.862188079,9.51108222,5.534529068,8.621504283,21.33976026,10.477464,34.27780063,22.95411611,6.73516406,33.69828382,15.89844301,18.48472279,11.8616983,3.119384122,3.328551014,11.49632973,22.96636714,17.49115564,41.65134257,9.366933155,30.04242043,38.03483945,15.68519333,10.74429586,86.08919046,24.49866258,125.5295063,90.75362213,157.1175315,172.5771892,66.42330494,85.78582173,31.30210539,33.33939686,0.638222398,43.06931388,29.97083914,8.905342445,13.9599881,30.3888241,39.52751239,25.88233292,26.62511372,16.83917633,37.56188423,8.744001609,26.58627929,35.938404,10.43554709,2.227487625,44.49880118,25.32595722,36.09557324,12.88444128,32.92931895,8.958250057,6.05280565,21.57376573,3.573298855,14.69022061,10.36223826,1.729028989,26.14513091,12.05837544,1.324896936,13.07088735,82.50049927,15.23434181,91.01449745,6.439386476,50.53679249,89.38882941,21.53577062,26.93851477,34.65228089,20.11419598,52.72362555,50.03285143,43.05922972,72.63963286,8.308179408,6.291676354,7.07890695,14.9688856,8.56551005,11.82474731,37.34975209,70.34150814,75.08989409,34.7766804,47.60206297,11.54288433,18.1785021,22.49769662
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0877838,0.643667987,107.9846705,0.291492442,9.811312921,1.872678272,3.350722006,3.555415918,14.29788098,2.720929501,10.18860674,1.765206347,1.316101479,1.342472867,3.904227653,6.914276291,6.91418874,6.400043844,8.624353835,26.46641698,8.894598213,38.76041853,25.15049062,8.297572814,35.72714507,9.105058364,19.1274569,12.13737195,3.100285942,3.007556754,13.62782284,17.56905828,22.99284611,45.24447567,7.962600002,30.22406929,42.83290184,18.21487779,6.827547736,68.36393474,18.31819273,125.924461,78.0058203,154.767432,148.1151863,58.52928686,86.79221494,29.57216322,35.37141189,0.702317595,55.26759668,33.97683687,8.114361287,14.60473265,23.94118066,38.91986482,24.2698926,13.16361424,17.08486615,38.33215717,5.084706063,26.26152947,32.61869342,10.78698898,1.970381591,45.52772185,27.85411095,30.55904375,15.39795024,34.37359133,3.535183336,6.14913722,22.09622204,3.935286285,15.86775425,12.50237821,1.653177677,27.20987084,8.729951485,1.514558041,12.13570697,26.0601186,10.44879147,100.0483088,6.211136229,52.36293118,97.78302266,24.00603731,22.99636722,39.13257235,22.29790172,58.71287247,53.29342717,36.47627703,71.57692093,8.193153011,7.286036097,7.419362696,16.51925166,8.811182753,12.7866147,43.43866292,70.56414157,56.63544619,35.0454334,51.13837478,11.86889742,16.22655988,20.46380315
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.86528553,0.650073524,92.73667898,0.386474976,9.911427041,1.780656123,3.51789433,3.355576433,12.11095144,3.028237738,9.528335655,2.254989113,1.264323657,1.354475709,3.624131724,7.985451584,7.293527131,7.598413883,8.890207638,24.81406978,9.939572192,34.3842577,29.25777457,7.930430362,31.9535049,16.55059477,20.94644048,11.01066483,2.404953542,3.199180461,12.70056138,18.53786864,19.2956681,46.82374738,13.38988547,30.04522856,43.43483472,14.18387538,9.353067601,94.17940313,19.57831708,108.5680101,70.1129131,177.0712968,133.0964462,57.46318331,96.39705573,31.04225456,33.9443009,0.690927196,52.90463511,31.71871097,7.233165973,18.09106234,29.27329111,36.00784583,20.34404629,17.20303092,14.50347655,48.24616992,7.081141909,30.44071106,24.70919012,12.64282314,2.525978717,47.66759495,24.03992167,30.33333352,14.29297342,26.98363371,9.546196637,6.314628269,24.8582967,3.866410898,16.78565414,10.83211044,1.607924541,32.77735814,10.06639351,1.334403587,14.0382849,57.0611147,12.56329765,83.3827494,6.31834572,53.60812734,69.15843053,22.96914561,20.80278061,37.23748422,23.18088881,46.90009955,49.30598598,37.30062373,67.80985427,7.56064327,6.516304431,6.803627655,17.17001442,9.207671275,13.70586642,37.88554756,65.89763535,53.64191139,38.18585478,46.30911263,10.29430633,16.13095897,20.27974719
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.64278725,0.656479062,77.48868745,0.481457509,10.01154116,1.688633975,3.685066655,3.155736947,9.924021895,3.335545976,8.868064571,2.744771879,1.212545835,1.366478552,3.344035795,9.056626877,7.672865523,8.796783923,9.156061442,23.16172257,10.98454617,30.00809687,33.36505851,7.563287911,28.17986474,23.99613118,22.76542406,9.883957711,1.709621143,3.390804168,11.77329993,19.50667899,15.59849009,48.40301908,18.81717093,29.86638783,44.0367676,10.15287297,11.87858747,119.9948715,20.83844142,91.21155917,62.22000591,199.3751616,118.077706,56.39707977,106.0018965,32.51234589,32.5171899,0.679536796,50.54167355,29.46058508,6.351970659,21.57739202,34.60540157,33.09582685,16.41819997,21.24244759,11.92208695,58.16018268,9.077577754,34.61989266,16.79968682,14.4986573,3.081575844,49.80746804,20.22573238,30.1076233,13.18799661,19.59367609,15.55720994,6.480119319,27.62037135,3.797535511,17.70355403,9.161842677,1.562671405,38.34484545,11.40283553,1.154249134,15.94086282,88.0621108,14.67780384,66.71719001,6.425555211,54.8533235,40.5338384,21.93225391,18.60919401,35.34239609,24.0638759,35.08732662,45.31854478,38.12497043,64.04278762,6.928133529,5.746572765,6.187892614,17.82077717,9.604159798,14.62511815,32.33243219,61.23112912,50.64837659,41.32627617,41.47985048,8.719715233,16.03535805,20.09569124
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.42028898,0.662884599,62.24069593,0.576440043,10.11165528,1.596611826,3.852238979,2.955897462,7.737092353,3.642854213,8.207793486,3.234554645,1.160768013,1.378481394,3.063939866,10.12780217,8.052203914,9.995153962,9.421915245,21.50937537,12.02952015,25.63193604,37.47234246,7.196145459,24.40622457,31.44166759,24.58440764,8.757250592,1.014288743,3.582427875,10.84603847,20.47548935,11.90131208,49.98229079,24.2444564,29.6875471,44.63870048,6.121870558,14.40410733,145.8103399,22.09856577,73.85510826,54.32709871,221.6790264,103.0589659,55.33097622,115.6067373,33.98243723,31.09007891,0.668146397,48.17871198,27.20245918,5.470775345,25.06372171,39.93751202,30.18380786,12.49235366,25.28186427,9.340697354,68.07419543,11.0740136,38.79907425,8.890183513,16.35449146,3.63717297,51.94734114,16.4115431,29.88191307,12.08301979,12.20371847,21.56822324,6.645610368,30.38244601,3.728660124,18.62145392,7.491574911,1.517418269,43.91233275,12.73927755,0.97409468,17.84344075,119.0631069,16.79231002,50.05163061,6.532764702,56.09851966,11.90924627,20.89536221,16.4156074,33.44730796,24.94686299,23.2745537,41.33110359,38.94931713,60.27572096,6.295623788,4.976841099,5.572157573,18.47153993,10.00064832,15.54436987,26.77931683,56.5646229,47.65484179,44.46669755,36.65058833,7.14512414,15.93975714,19.91163528
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.51434252,0.629769546,73.50791369,0.635125756,9.495728593,2.07013363,3.331678533,3.205443698,9.046375375,3.884583698,8.976181684,2.946578396,1.728164872,1.445820985,3.102231738,9.544491842,6.491204215,9.808213593,9.464063228,18.3308824,11.26354177,25.17609802,31.43426933,8.518959053,26.20150874,24.90736627,23.21325346,8.890701996,2.143614958,2.898231913,10.86313482,20.96867138,15.97815321,44.46702665,19.69459564,28.46063801,39.86519404,8.545402972,11.4990471,137.3636758,30.9486849,83.38290527,97.96454541,223.3370323,123.6263561,61.45134032,119.6192867,37.82053171,25.75197732,0.71105763,45.1668224,26.22754693,6.47168643,21.50977782,34.77179694,32.790441,23.65054755,26.62058739,14.34160408,66.04348005,13.14441676,30.9271224,18.02224591,15.59440635,3.967896122,45.63236253,20.58561671,32.18354477,12.37201204,14.99508245,21.10009735,5.421038738,24.1879004,3.258569569,15.62202905,6.99060559,1.559903694,39.38746114,15.45610963,0.874174739,17.78874198,127.130269,19.20539517,62.35533423,5.904469697,48.43915695,24.65884734,21.35698593,16.22223639,33.85884857,25.75883295,32.75209127,48.66691063,44.76050013,63.2059857,5.775582147,4.650915437,6.210242824,15.9730904,9.689267038,13.42869871,32.80407868,52.31206582,52.58917777,39.02745935,40.99332709,7.318420927,16.04076709,22.36286064
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.60839605,0.596654492,84.77513146,0.693811468,8.879801907,2.543655434,2.811118086,3.454989934,10.3556584,4.126313182,9.744569882,2.658602147,2.295561732,1.513160576,3.140523611,8.961181515,4.930204516,9.621273223,9.50621121,15.15238943,10.49756338,24.72025999,25.3961962,9.841772646,27.9967929,18.37306496,21.84209927,9.024153401,3.272941172,2.214035952,10.88023117,21.4618534,20.05499435,38.95176251,15.14473487,27.23372892,35.09168759,10.96893539,8.593986875,128.9170117,39.79880403,92.91070229,141.6019921,224.9950381,144.1937463,67.57170442,123.631836,41.65862618,20.41387574,0.753968862,42.15493281,25.25263467,7.472597514,17.95583394,29.60608185,35.39707413,34.80874144,27.9593105,19.3425108,64.01276467,15.21481992,23.05517055,27.1543083,14.83432124,4.298619274,39.31738393,24.75969033,34.48517647,12.66100428,17.78644644,20.63197146,4.196467109,17.99335479,2.788479014,12.62260418,6.489636268,1.602389118,34.86258954,18.1729417,0.774254798,17.73404322,135.1974311,21.61848032,74.65903786,5.276174691,40.77979425,37.4084484,21.81860965,16.02886538,34.27038919,26.57080292,42.22962884,56.00271768,50.57168313,66.13625045,5.255540506,4.324989776,6.848328075,13.47464086,9.377885757,11.31302755,38.82884052,48.05950873,57.52351376,33.58822115,45.33606585,7.491717713,16.14177704,24.81408601
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.70244959,0.563539439,96.04234922,0.752497181,8.26387522,3.017177238,2.29055764,3.70453617,11.66494142,4.368042667,10.51295808,2.370625898,2.862958591,1.580500167,3.178815483,8.377871187,3.369204817,9.434332854,9.548359193,11.97389646,9.731585002,24.26442197,19.35812307,11.16458624,29.79207707,11.83876364,20.47094509,9.157604805,4.402267387,1.52983999,10.89732752,21.95503543,24.13183548,33.43649837,10.59487411,26.00681983,30.31818115,13.3924678,5.688926648,120.4703476,48.64892316,102.4384993,185.2394388,226.653044,164.7611365,73.69206852,127.6443854,45.49672066,15.07577415,0.796880095,39.14304323,24.27772242,8.473508599,14.40189005,24.44036677,38.00370727,45.96693533,29.29803362,24.34341752,61.98204929,17.28522308,15.1832187,36.28637069,14.07423613,4.629342426,33.00240532,28.93376394,36.78680817,12.94999653,20.57781042,20.16384557,2.971895479,11.79880918,2.318388459,9.623179308,5.988666947,1.644874543,30.33771793,20.88977378,0.674334857,17.67934445,143.2645932,24.03156547,86.96274148,4.647879686,33.12043154,50.15804947,22.28023337,15.83549437,34.6819298,27.38277288,51.70716641,63.33852472,56.38286613,69.06651519,4.735498865,3.999064114,7.486413326,10.97619133,9.066504475,9.19735639,44.85360237,43.80695165,62.45784974,28.14898295,49.67880461,7.6650145,16.24278699,27.26531137
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.78129757,0.453557966,87.8007791,0.617834199,8.326495117,2.738069579,2.099872448,3.567268903,10.90700876,5.527293496,10.40974508,2.591530387,2.916900073,1.654375554,3.194779005,7.953176328,4.267288332,11.79567166,8.386449236,12.9934467,10.99900197,24.06298801,25.21996636,9.489317723,29.52477694,15.83779799,21.96914943,10.68793031,3.495336937,1.435916303,10.57050687,21.44931727,20.59013934,30.36494957,12.83332418,23.34701029,29.86266671,17.71639135,10.006575,151.9498174,42.78023374,100.5039238,163.6808423,207.3203286,157.0890575,68.5772993,133.3570881,44.79367707,17.35177285,0.894955424,34.99826205,22.76624621,8.482697448,12.41989831,25.9766923,40.73114798,39.24991139,27.73812423,20.8771026,54.74959657,19.05507276,18.5339294,37.88310824,12.7458131,3.644224794,34.48144547,29.66658906,35.54400126,11.24787309,20.28858949,16.85035369,3.71160569,11.52535525,3.23920566,12.74614264,8.645110908,1.732407764,29.37979813,17.48347351,0.861741962,17.24084595,143.9343108,27.17011773,84.40250555,5.380696204,33.511418,61.08766909,21.27991707,16.66557173,37.53878669,23.9116405,48.66978978,60.63577923,54.99549758,64.08029727,6.433925307,5.921139394,7.860333098,13.7727861,8.060616794,12.00995292,36.67035044,44.90028635,71.01912545,24.28208629,47.78855167,10.13270431,15.21339263,28.33040466
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.860145559,0.343576492,79.55920898,0.483171216,8.389115015,2.45896192,1.909187257,3.430001636,10.14907609,6.686544325,10.30653208,2.812434877,2.970841556,1.728250942,3.210742528,7.52848147,5.165371846,14.15701047,7.22453928,14.01299694,12.26641893,23.86155405,31.08180965,7.814049206,29.25747681,19.83683235,23.46735377,12.21825581,2.588406488,1.341992616,10.24368621,20.94359911,17.0484432,27.29340077,15.07177425,20.68720075,29.40715226,22.04031491,14.32422334,183.4292871,36.91154431,98.56934821,142.1222458,187.9876133,149.4169786,63.46253009,139.0697907,44.09063348,19.62777154,0.993030753,30.85348087,21.25476999,8.491886297,10.43790658,27.51301783,43.45858868,32.53288744,26.17821485,17.41078769,47.51714384,20.82492244,21.88464011,39.47984579,11.41739007,2.659107162,35.96048563,30.39941418,34.30119436,9.545749649,19.99936855,13.5368618,4.4513159,11.25190132,4.160022862,15.86910598,11.30155487,1.819940984,28.42187834,14.07717323,1.049149066,16.80234744,144.6040285,30.30867,81.84226961,6.113512723,33.90240446,72.01728872,20.27960076,17.4956491,40.39564357,20.44050813,45.63241316,57.93303375,53.60812903,59.09407934,8.132351748,7.843214673,8.234252869,16.56938086,7.054729114,14.82254946,28.4870985,45.99362106,79.58040116,20.41518962,45.89829872,12.60039412,14.18399826,29.39549794
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.938993544,0.233595019,71.31763886,0.348508234,8.451734912,2.179854261,1.718502065,3.292734369,9.391143427,7.845795154,10.20331908,3.033339366,3.024783038,1.802126329,3.22670605,7.103786611,6.063455361,16.51834928,6.062629323,15.03254718,13.5338359,23.66012009,36.94365294,6.138780689,28.99017668,23.8358667,24.96555811,13.74858131,1.681476038,1.248068929,9.91686556,20.43788095,13.50674706,24.22185197,17.31022432,18.02739121,28.95163782,26.36423846,18.64187169,214.9087569,31.04285489,96.63477266,120.5636493,168.6548979,141.7448996,58.34776087,144.7824934,43.38758989,21.90377024,1.091106082,26.70869969,19.74329378,8.501075146,8.455914842,29.04934336,46.18602939,25.8158635,24.61830546,13.94447277,40.28469112,22.59477212,25.23535081,41.07658334,10.08896704,1.67398953,37.43952578,31.1322393,33.05838745,7.843626208,19.71014762,10.22336992,5.191026111,10.97844739,5.080840063,18.99206931,13.95799883,1.907474205,27.46395854,10.67087296,1.236556171,16.36384894,145.2737461,33.44722226,79.28203368,6.846329241,34.29339092,82.94690834,19.27928446,18.32572646,43.25250046,16.96937575,42.59503653,55.23028826,52.22076048,54.10786142,9.83077819,9.765289953,8.608172641,19.36597563,6.048841433,17.63514599,20.30384657,47.08695576,88.14167687,16.54829296,44.00804578,15.06808393,13.1546039,30.46059123
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.47128621,0.323369402,71.21884113,0.31870867,9.617175131,2.169535471,1.805854693,3.071470857,11.2405319,6.582861494,10.61543153,2.577738264,2.897700301,1.67666214,3.120961627,8.055006584,7.001180421,13.47161823,7.663612975,13.62812653,16.46281459,22.31246415,30.51864215,5.537323077,29.87700455,29.32980389,22.35802188,10.65287862,2.186522244,2.232138095,9.859955968,18.00073325,13.5535047,30.77090768,17.09758151,22.22204122,26.18560137,21.70838771,20.17275645,192.5601756,30.11071647,89.63967481,131.4679123,138.8818794,132.8489885,61.53572127,125.4274365,37.74271479,25.94865623,1.023626301,31.37658987,23.67336344,9.485425031,12.3977276,28.23968883,39.8265427,27.79792929,23.67271672,14.2892256,40.11918025,16.72809233,24.44701327,39.80972379,8.861056287,1.871768343,40.35414845,26.85613525,32.94359365,8.122595058,19.21925366,10.82149028,5.325560603,14.89248732,4.570862438,15.74893723,13.23005726,1.881633832,26.56397562,10.08231135,1.202443478,19.80802419,133.3916175,32.53871521,82.60246124,7.49925422,39.9702936,77.96987122,20.89693365,19.70607124,38.97355706,20.46045664,43.47088037,50.83822407,56.41903571,59.37525907,8.260014395,9.521237675,7.028089218,19.61974664,7.856399812,14.88608201,27.7028039,52.31421079,83.63891411,20.54677549,41.92063529,13.67229915,12.91043382,24.85629351
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.00357888,0.413143785,71.1200434,0.288909105,10.78261535,2.15921668,1.893207321,2.850207346,13.08992037,5.319927833,11.02754399,2.122137161,2.770617564,1.551197951,3.015217205,9.006226558,7.93890548,10.42488717,9.264596628,12.22370589,19.39179327,20.9648082,24.09363137,4.935865465,30.76383243,34.82374109,19.75048565,7.557175934,2.691568449,3.21620726,9.803046376,15.56358555,13.60026234,37.31996338,16.8849387,26.41669124,23.41956492,17.05253695,21.70364121,170.2115942,29.17857804,82.64457695,142.3721753,109.1088609,123.9530773,64.72368167,106.0723797,32.09783969,29.99354222,0.956146521,36.04448006,27.60343309,10.46977492,16.33954036,27.43003429,33.467056,29.77999507,22.72712797,14.63397842,39.95366939,10.86141254,23.65867573,38.54286424,7.633145534,2.069547157,43.26877111,22.58003119,32.82879984,8.401563908,18.72835971,11.41961064,5.460095095,18.80652725,4.060884814,12.50580515,12.50211569,1.855793459,25.6639927,9.493749737,1.168330785,23.25219943,121.5094889,31.63020816,85.92288879,8.152179198,45.64719628,72.9928341,22.51458284,21.08641601,34.69461365,23.95153754,44.34672421,46.44615987,60.61731093,64.64265672,6.689250599,9.277185398,5.448005794,19.87351765,9.663958191,12.13701804,35.10176124,57.54146583,79.13615136,24.54525802,39.83322479,12.27651438,12.66626375,19.25199579
