Slot,hydro102,hydro103,hydro122,hydro123,hydro124,hydro199,hydro229,hydro230,hydro266,hydro267,hydro284,hydro285,hydro307,hydro308,hydro309,hydro310,hydro323,hydro324,hydro325,hydro326,hydro327,hydro328,hydro329,hydro330,hydro331,solar109,solar21,solar22,solar286,solar287,solar288,solar289,solar290,solar291,solar3,solar362,solar363,solar364,solar365,solar433,solar434,solar435,solar436,solar437,solar438,solar509,solar530,wind0,wind1,wind10,wind100,wind101,wind104,wind105,wind106,wind107,wind108,wind11,wind110,wind111,wind112,wind113,wind117,wind118,wind119,wind125,wind150,wind159,wind160,wind165,wind166,wind167,wind168,wind179,wind18,wind180,wind181,wind2,wind204,wind205,wind209,wind210,wind23,wind24,wind241,wind35,wind36,wind37,wind38,wind39,wind4,wind43,wind44,wind47,wind5,wind50,wind51,wind52,wind53,wind54,wind58,wind59,wind6,wind60,wind61,wind62,wind7,wind72,wind73,wind74,wind75,wind76,wind77,wind78,wind79,wind8,wind83,wind84,wind85,wind86,wind87,wind88,wind89,wind9,wind90,wind91,wind92,wind93,wind94,wind95,wind96,wind97,wind98,wind99
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.79283157,1.241220208,13.03317502,28.66991512,75.1547584,39.64946235,10.85777054,11.15001543,17.2088543,62.05942572,2.414375416,79.17630729,19.53862711,48.1172626,18.90965313,17.85259851,13.13956101,8.034634276,20.68735711,14.95358294,16.28706368,23.85755459,9.03041917,34.71458447,21.37861792,20.24099431,19.70770291,0.168013132,30.86759346,71.4901013,18.1391369,26.44970455,67.75819511,126.4438542,156.9749537,7.244264003,24.90622081,27.41640546,75.77188381,6.61038835,14.02986678,1.544232306,0.696567736,9.566834519,127.8293112,262.7604843,33.76406737,89.66576775,57.07882997,52.81485608,78.68720741,6.410292218,9.60292376,28.54857843,4.506964054,6.771560063,72.5869378,7.43701207,47.81799022,24.06522646,115.4578819,213.1885881,3.843305329,29.20649914,36.06012456,24.1914936,40.15733754,59.71167987,4.292157413,96.15158207,55.17932306,110.7104203,95.19922261,22.27279616,17.82562097,23.50987854,39.35591866,29.60904311,33.35442155,58.05777261,52.53339831,23.71470339,61.87467262,61.79522858,33.65877478,58.16035328,17.86572911
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80769988,1.411996669,9.108885903,3.516759636,45.71661764,45.87369085,8.808006038,6.580985486,14.81816987,25.56239162,5.792851881,49.7177012,10.03704563,39.61652591,51.80308469,17.7146872,14.83687492,22.9958298,19.2197753,22.7084421,4.554250933,44.90897473,20.76768226,44.9650484,19.91103996,25.42837157,16.45689218,0.188102666,26.3882783,58.1472409,21.93077912,28.37612081,71.8255163,109.7826898,85.20432812,8.286138596,33.13438521,17.6569379,38.529196,3.329359122,12.90961844,2.853342099,0.79010265,13.04109719,124.9972055,221.2322566,38.00932859,83.36985088,67.81896986,48.73045088,35.29503075,13.56370775,18.46501465,22.45245207,9.416323569,5.53391572,68.0163612,3.091611487,31.85132595,31.07497221,161.1972453,197.5350205,2.817223811,60.61148306,38.54101525,18.69499098,40.38805995,69.40473686,4.438111653,128.8041992,58.89084933,105.1130319,47.788946,26.2177252,19.45712797,28.30686069,42.23372628,17.91512482,26.80345859,67.67688036,76.34229833,21.82629707,71.74193993,114.0510029,30.71379347,52.8833744,28.96322564
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.28645083,1.2917588,5.08536733,39.59492532,97.40135993,47.41578732,11.39906236,7.851948739,16.73122385,34.22667787,3.131671557,62.65766928,11.85117481,41.7406093,38.00085745,8.801019339,9.113114098,25.72416213,11.86167946,15.75040543,16.99312574,24.55239426,11.05998172,12.32082054,22.17195082,35.03322895,17.88352445,0.285019681,15.82166859,98.24265007,9.851481455,23.57883691,41.80343535,60.78829278,105.7048762,6.034547305,35.45774269,24.90655802,49.26959593,6.934516041,7.6791663,2.952479766,0.514494901,5.653975563,89.61182776,177.0790044,52.10328361,57.94722606,67.4383799,37.82955091,50.48631529,11.83316327,17.43922128,40.60645853,5.26384959,5.031692419,84.85125827,6.944129561,92.36896707,29.13236757,28.51693386,142.7213229,6.2438147,77.60181837,20.1769331,41.17256713,32.97883141,43.63582429,6.452100748,82.81649854,65.35746173,47.28584644,95.25825697,14.52902585,25.99014909,34.68346235,44.25046035,24.03916527,26.27087325,88.84675075,61.11988463,13.14132748,63.72091111,17.45682937,27.41598022,31.43921661,28.82035176
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.09219733,0.46049829,12.03167487,59.27712195,180.9912339,45.15569337,9.32596115,6.453470505,10.01220563,11.97608896,3.287762708,48.67806947,19.38928753,74.98215221,33.56941698,16.88801937,13.57676262,22.92072886,13.85406014,15.57403197,15.81927968,34.26340316,20.82228255,45.2817949,8.721269088,26.80491158,16.04470417,0.060507273,30.15762187,63.67238176,9.282412692,29.0396464,108.2413738,90.62501117,69.76696723,7.754811459,25.52255433,24.77747351,50.27378321,5.999508995,8.623902155,4.542548727,0.888410712,6.110033255,96.46205123,116.7502532,70.53844289,29.16608748,60.54745983,62.18155868,51.07518034,11.81778167,13.00537818,20.14421656,7.948430795,5.921527026,25.63628821,5.77500238,50.92578538,34.7725319,88.44478283,116.2414788,4.517814139,105.3192295,46.84881083,30.55494637,30.01105743,19.83038109,2.683489468,73.55102431,107.1938048,82.21605057,106.357262,23.67149483,31.09814023,20.53182025,43.88558284,20.54299436,19.74512814,51.64342722,79.02439669,25.18984909,50.11609805,63.74114817,42.50326476,35.50155782,48.03706788
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.18212063,2.408290805,24.54037369,32.50117391,74.46248814,28.25787053,2.442452645,1.740753363,13.34288444,24.74496949,5.259688732,72.21880869,12.1125167,22.63221791,93.46539308,13.9782664,16.73136649,44.18356392,12.74949812,5.634303934,27.88959905,47.72896703,45.9101698,17.97120174,7.907138338,40.35494833,22.08511654,0.357363242,5.17442206,77.39188862,7.623402841,37.56911977,49.79080393,94.45715664,105.9475024,18.4962384,22.58052584,42.18801405,21.04469635,12.81531568,14.65422001,4.179844366,1.427689771,24.5595116,12.47731841,143.820557,31.91141989,22.70671704,74.05766213,73.00959536,48.442083,16.26336994,11.71102619,36.23463803,7.97659536,5.833285883,60.87639712,3.489832858,35.4566457,59.98574996,136.9310712,194.9346548,8.749903153,39.50656739,26.36423152,38.0606114,21.82744461,97.0676015,7.853565475,84.53367508,58.6691629,62.29588068,61.85008776,8.48128666,4.75531106,5.570093972,27.69439787,4.098729099,32.67043358,49.22909962,47.34358796,26.27233928,85.64319754,44.20401478,39.2331415,57.83563253,11.73036363
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.18223174,2.426188124,22.30361954,37.92668591,63.35378805,39.28268246,1.635960846,2.671425406,9.5402524,30.00415787,12.60571794,86.3707284,25.70546479,28.22910232,12.00452822,12.93884204,15.57526555,22.91580404,21.12880719,24.40036986,45.96806487,30.35910245,41.69214766,17.26136471,40.59972344,31.16568766,18.89371724,0.253292236,6.006540234,30.42507941,9.525585901,19.08978953,64.63862902,43.03206487,62.31961878,10.53850973,16.97874777,14.85939672,24.28162195,12.28966352,9.130127779,5.301561475,1.339894748,15.52072799,126.0208825,100.5578431,41.78087049,41.78062184,51.14178165,82.91931671,46.30953332,10.96221753,18.83965979,20.68408333,6.023988058,10.20535508,32.01619075,3.761399307,72.89695267,45.54894481,134.2411974,184.9863839,7.79489692,37.28535001,34.47615014,41.99920369,21.57763335,71.25276506,8.015776253,233.2895675,47.49025526,95.15875142,93.52495013,5.179596133,5.407635095,5.12133794,36.78575828,5.209619889,57.55527821,33.11926492,31.42525582,35.79287225,57.49742802,58.40971079,49.77771873,51.08203202,56.12578426
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.96766128,3.131495344,29.60258238,31.21095693,88.06577354,21.72395993,2.575582841,1.985985715,18.73036347,41.10740148,9.176155685,88.13012129,23.93103918,25.30034209,52.2893568,21.44824824,16.05271228,49.4847053,25.40131294,34.78561771,19.07698013,45.37271994,32.03652468,0,34.57639262,33.52875271,9.750646404,0.250186976,5.455219384,5.986259627,12.88720017,36.80396053,41.13873748,132.5398986,70.45724585,11.73149924,16.20511735,29.46024256,31.9549945,7.308590002,7.746282407,4.319114884,1.329843358,15.73493925,87.6872241,111.9162871,29.56033812,43.3588448,25.56530547,63.0416381,35.33018627,14.41371673,11.62986205,33.49791625,4.144906562,11.94936188,82.60927489,2.430559933,59.70846206,15.34422919,97.25817634,170.2814136,9.115290738,52.98899355,30.25028722,35.25310548,37.86194826,106.8757901,7.169914216,69.08089596,96.60253931,72.46100997,58.25273795,4.080625019,4.590274709,6.93369418,24.0917917,5.231199263,22.38030789,114.1609167,108.2894459,21.67775461,60.82605636,39.495463,39.59199474,38.76347389,50.64890571
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.70174906,1.958279607,38.2335724,31.02909577,85.76282601,48.10249499,2.506339059,1.829341125,19.43911757,28.26192137,1.809654907,72.99015237,26.32195288,34.93282315,53.80191433,15.66651251,21.32837809,29.19890891,30.37229523,17.83283226,48.1895741,49.52439994,46.74964598,19.93834129,31.72899714,46.99009373,31.13275266,0.250351141,5.252101288,79.11267945,6.929587778,21.68979716,61.86058043,47.10881898,100.5918658,13.84474611,24.32278383,19.84057807,47.1055215,9.693876994,8.660922854,5.503313537,1.090766522,17.80886932,128.3096056,177.767121,59.98422602,54.2279857,91.03123938,76.9392243,56.52351049,12.42501936,13.11428303,27.6051112,7.122120911,13.38587076,64.69776504,2.36124351,28.22051383,46.06748133,172.4683757,253.2643118,7.244125208,45.33391771,24.49607683,23.21289671,27.10074315,58.67318662,10.01209974,92.43302479,79.77687801,96.46817678,65.73627352,3.381434043,3.247342535,4.593516486,31.6132936,4.605837326,49.43258685,103.6274438,61.36873047,33.49728382,70.37040716,53.13251684,39.31755825,56.89862301,27.25610334
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.69576624,2.033106918,23.13695818,25.86791967,55.91610266,33.17886149,3.300707507,2.870275904,13.7336599,26.66476507,7.447099234,118.9849452,23.51681208,58.85147298,74.63999318,10.65289918,14.50027676,40.03885331,26.9661706,17.53896899,43.67764463,39.74320889,26.23906022,12.57722397,24.97954919,15.98531112,14.10923293,0.327325721,5.40414753,65.34189747,11.83235409,34.05621171,48.3779392,94.87222204,98.11388656,14.09166416,33.34484468,28.48223659,25.50581175,7.351620647,25.37290275,4.132168161,1.082972002,11.65989282,114.950004,178.5831563,12.09065253,42.13210169,50.29435486,110.3751985,37.80996783,14.12708492,10.11449402,18.04869892,4.632285712,14.85409357,45.86613649,2.232128769,52.70841716,47.59382873,109.5282017,221.4648943,5.585713576,19.10567463,23.88712881,37.35765748,26.44077262,77.12992914,7.721293279,109.5647727,89.31027194,49.22260707,28.05262002,3.521489463,6.173532304,5.85136398,29.7061057,5.456281342,18.80334605,111.9571459,52.17826255,31.15467252,40.60384847,66.72747543,32.7740715,62.16051629,42.86939291
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.54269876,2.707926429,18.78066304,25.39237338,61.40093357,35.22622292,1.731497746,1.42757475,14.13865335,45.43945101,9.755768065,128.8247635,16.17693048,93.8372034,71.01572677,18.26651369,20.06929372,36.12925857,14.55427852,20.02608725,32.0893727,62.39454928,40.95734231,11.67149054,26.64135612,17.2717874,22.66141059,0.420938041,4.659852917,52.02373927,10.89508167,20.24686742,86.95918145,102.745426,73.39631752,10.47666776,7.802087282,31.95491809,39.27266436,11.7370781,11.01302617,5.648189471,1.017343917,11.13941066,131.2660652,141.6692079,22.99913001,52.06646438,65.08928987,77.9298198,79.94338781,7.202274061,19.45903853,26.84579987,5.343842864,10.08437638,48.67572694,2.526597288,47.75076227,73.34338039,139.373668,285.8189557,4.505080362,26.34012278,41.94907369,22.16316556,22.78588825,137.4782345,6.157476347,79.47375558,79.12870283,40.40791745,39.15332338,5.536604028,6.592288016,0.830150317,33.9126346,5.698252026,40.68853459,192.2539048,91.41293142,31.42740999,68.80642219,35.12818438,26.78139491,69.39076081,50.54645424
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.09874691,5.846091919,13.87775843,19.96110593,109.1686968,50.62139402,0.74053167,1.927759076,12.05889144,11.20057107,5.509998814,62.40570049,20.26070645,72.73875431,52.09988063,14.88137922,11.3677291,53.58854518,30.72910881,39.55558281,25.37767691,76.04286505,51.54118276,67.63802571,37.15239858,36.21124135,67.82938203,5.942570531,7.427249572,60.28171064,18.26663838,26.52458537,86.4820027,134.2337854,76.91382887,21.25573284,34.80277907,17.23964055,19.80087985,11.61005955,22.62004888,21.94119929,2.882558587,23.94914039,54.72786086,201.4380753,43.95219537,23.77335009,66.77559114,56.68126527,30.85572363,6.758769647,4.380978101,27.79469185,4.82854126,15.31294307,76.20833853,1.4172188,19.8034158,47.34105912,64.29083673,27.20683238,4.000466896,32.52939659,53.06128375,60.89362059,22.43429129,65.34199457,19.59248162,42.85328199,76.06743861,47.5267083,62.74477331,4.76010591,3.774702334,5.148429821,18.06512792,2.725372678,22.61154935,88.50857849,43.76448135,16.47032116,61.75717002,17.36877524,17.32364149,34.75162186,48.68392933
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.638014765,0.632017673,17.74231363,16.59520192,108.7100904,31.71414737,1.269652948,1.74101737,9.661384643,15.31477888,7.014356065,118.9971746,6.179507522,44.47488222,31.39265909,10.91481591,12.99785528,36.21300627,44.09904711,30.24010691,36.0941207,66.51977439,78.83540251,41.73938589,35.34015039,36.99569547,57.93381397,8.396609483,6.126756313,39.21010398,20.69032923,33.81263092,65.30048038,67.85046613,69.60437061,11.68059243,22.84900742,2.596538761,14.73977255,24.86698892,14.54006247,15.96192642,6.602409579,18.94179017,219.413707,141.3355494,35.29369075,11.54919427,58.0407612,52.73177505,98.51024457,4.467128439,10.03068841,13.06831091,7.573468039,20.39139957,68.91527713,1.150506433,30.24714854,62.33618065,143.0643325,134.3346113,4.521059868,31.82825514,71.93756873,44.67260539,19.56906265,68.72013264,13.33629837,44.38000263,66.10701042,49.03076222,41.8493713,3.756334127,5.267633531,3.767741997,17.05207152,4.327083506,17.0479923,100.3865983,36.33511764,22.47738034,49.93212969,33.89490976,40.82744837,24.18385122,73.901137
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.73165125,4.171601294,17.54145756,9.055822132,101.3839469,70.84191237,1.064473029,2.047128902,7.664530913,21.09564784,2.404405957,62.23473884,16.80724533,39.66567391,9.912284621,10.13099271,12.09693129,47.57509584,41.77313693,44.84188093,32.04098366,67.16682579,81.92949307,57.71835045,46.69851295,44.24306316,57.92426103,17.24312662,10.59877738,36.1980197,12.43631354,26.48277423,45.18497854,93.10820126,120.4250262,37.22198148,40.69300001,25.5498608,18.94183976,11.61260181,10.00790763,14.77968403,2.785591217,9.269172075,165.1444637,236.9516319,76.51335659,20.88069271,27.63304523,20.83873831,71.730174,9.789861479,7.254184814,17.8424505,8.373291725,10.58191979,97.12845425,1.565643419,50.04592512,46.86410942,83.20746808,174.988336,2.440720628,18.30590721,63.72917512,52.7026754,25.06494582,37.36542237,9.479459217,75.48613072,102.5403624,70.17166079,48.26172526,2.675346283,6.318969606,6.072733339,12.21872829,5.711977081,26.63796474,58.75813006,41.03023113,20.10510882,31.1559541,14.50660575,39.5863782,57.47990387,56.45031583
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.787163,4.957578001,13.55128887,19.05303,151.8403642,58.69113749,1.142708149,1.535882628,4.079276321,21.79270032,6.218308905,76.82993484,17.45089147,33.1068348,18.36095767,14.60387254,4.617344107,51.24934694,40.9167766,31.61172692,43.66463153,74.55236839,54.5336526,55.84653387,43.2267112,41.58911333,40.7315852,10.77845765,5.055475798,9.463086374,12.20783513,40.94366474,78.41739648,105.827983,86.41977684,16.27509872,38.92369596,14.6230217,15.73870225,16.83585365,16.28196137,17.73954736,4.519885388,13.66202265,130.3419867,257.292389,56.82030476,17.56666307,69.70123445,59.10041675,57.10228482,2.517808636,10.4475587,32.31941338,7.009403046,3.906486645,50.29719486,0.899827065,43.05775428,76.79345562,72.69971216,93.28599967,3.246418738,27.72469959,45.61992355,50.14813108,19.64655646,60.36009683,12.60064443,60.40248561,41.13391658,45.04838616,50.31180207,5.715537833,4.584895142,5.860710191,15.50917878,2.864531466,31.31219948,124.0964089,55.1514732,26.81460444,34.30796356,38.36506005,28.14437806,26.22798966,34.63086656
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.79217232,4.383371008,11.80342071,15.32948528,70.4772783,49.95434032,1.706606636,1.667302079,11.42660617,10.77876285,4.884979074,123.4836763,18.57217094,34.26010609,28.58580208,14.18213958,16.3875188,36.26708879,32.35411761,26.97800158,32.31459244,83.78189194,34.1761962,25.34017775,67.66200688,34.69168878,46.02864752,21.30714071,6.202107555,40.47528743,19.32137665,38.9909193,53.33336804,80.71810771,74.36511134,16.65756274,50.78860275,15.31713858,26.28905303,12.28181689,11.93503458,22.69863677,3.490460517,16.32246367,101.0857575,136.7575779,39.46891537,16.63978913,48.35466515,34.11790781,53.40286406,11.83328872,9.718774583,23.0570249,6.587018787,20.47049527,55.4829874,2.30821593,36.09982397,71.12456619,58.24019635,184.6453154,2.749777865,22.38178089,60.76867585,46.37046964,19.01702897,67.55002455,8.300974836,92.95475511,47.0634311,94.01894989,58.19706455,6.958050562,4.82592171,1.690018832,17.08032288,4.468882063,24.42386181,56.46266685,22.55552378,36.3393446,56.92219372,21.26603885,41.20728728,34.0941275,56.67273874
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28121379,3.922291621,19.4637272,14.61676325,108.5151932,61.1420559,1.385675588,2.020258008,10.53688963,20.9329185,2.656555003,42.52995186,13.15694197,35.54633082,22.09765886,18.46370871,13.87609467,38.97354401,38.66929057,34.55535769,45.86250589,91.74055235,45.75551233,53.30792596,57.5788049,62.55499455,38.80478748,13.3370443,4.712429208,40.42460625,17.53782304,30.33622784,56.11018114,67.11796367,74.55739779,24.48869519,34.10640431,22.58815339,17.75689299,10.78291823,15.73277092,9.931643333,2.333793157,16.29565981,70.75915069,137.4102614,70.21730261,24.17101526,63.57316666,27.44076103,41.39080232,7.311148195,11.13606461,27.24308164,8.253553356,10.10752772,79.53012552,2.035539771,24.09995796,52.47531748,122.840263,83.0494199,8.314745259,27.8721109,33.92713333,53.35492615,29.22944549,78.14817698,15.72641418,92.17921218,85.19790848,54.68733122,44.63108713,3.81403706,4.516524002,4.027784342,23.03936748,4.287026565,22.62412378,90.21276186,36.87653316,14.93462881,32.89638703,34.49298915,30.84907959,16.61052038,32.0659463
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.59160757,3.32641546,44.4587218,44.74987316,88.27463264,57.67012679,7.298428733,11.24379425,5.32362897,7.356097455,11.47167353,56.22409219,46.68970406,18.96107934,2.662873915,30.35199656,30.51564383,44.97941112,39.5613304,36.60307041,98.71190689,130.7392876,91.30995858,59.98827939,31.25913403,50.87197062,47.03234222,17.96077914,13.42728913,65.89499377,20.00077559,23.85752392,48.46432887,98.60668717,143.3596701,17.69030552,19.25699839,18.55658107,31.89987678,6.927476955,17.73019925,19.45291898,3.648876323,19.45367781,144.3171621,129.4255284,52.81830109,23.04171993,32.45926051,46.58838605,39.17549904,3.15334899,0.528935797,21.74017727,6.152275391,11.26207441,53.41117429,2.076136247,26.63943845,47.43945531,76.39143853,209.5445168,7.409526097,45.2036887,23.26570226,55.17841639,13.33357145,15.14055761,8.496610996,56.96167774,63.04811832,49.7207285,48.35092791,29.41253297,28.37035287,23.92225703,30.44871261,35.41666437,33.97753408,102.3473967,59.98998281,46.91058307,26.70714089,58.10167699,22.90230284,27.77878785,39.52938082
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.66355679,2.840165101,19.16686732,37.76642905,43.38104268,45.58228036,8.459337975,9.741226341,6.612032675,9.069269852,14.97421436,22.15171166,12.69039362,52.08149737,1.975279492,22.69684628,23.56970563,50.5557656,17.29654985,27.61824493,60.00683248,119.916773,65.00518801,74.93644839,30.97776314,39.6190644,31.83040553,22.1291554,69.54211701,45.57829568,22.82598263,47.04792869,39.15619889,31.79300521,114.2201656,9.980341369,77.49379208,15.99128131,63.96098135,9.620166091,20.50727108,21.16035016,3.433630218,11.18000676,138.3755909,73.28996021,45.40718669,18.9251496,44.56586833,33.92893378,32.54084908,6.524048325,6.629347618,24.10507038,7.911973443,6.923966457,32.26208807,1.287422576,25.52818246,40.30700649,122.2722567,181.4565932,3.16366432,36.09173826,16.61215058,45.64100691,11.08488588,68.60484971,9.639606968,73.47375409,51.71831532,32.57777722,69.89965299,24.9429688,14.75637185,17.69461868,63.14683288,34.13130596,19.96482325,83.4692002,21.54420849,28.95432877,46.56233141,102.2019885,19.9848225,19.86222142,44.93907901
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.63910363,3.257964689,28.35957907,52.95224544,102.5012702,32.93108701,9.786988897,9.167526332,5.776148745,12.98799091,8.184930243,43.19468079,5.235898421,13.09931788,2.830836271,18.07497913,8.670244558,103.5731352,31.12410397,46.04048406,47.76986499,41.40911706,53.60403986,123.9135653,38.54122598,61.10518059,22.58277096,11.55041845,36.23283308,25.35398952,19.72683715,25.23433876,37.60758006,58.12360291,102.3193952,11.32145245,80.70702772,16.47772063,28.54174839,12.5033223,16.65716899,17.40043607,3.030078686,19.78294724,96.98263706,112.519541,38.43806123,20.70270396,55.49956176,32.50002173,42.19541471,4.96732393,10.90337811,6.366675426,10.64618344,10.61485008,57.89558308,1.638978161,26.39729948,70.43247534,133.8712471,126.0659713,9.664166328,18.71319902,26.23652078,52.6131798,8.034472667,78.37609365,6.241877811,42.91978993,37.084614,32.64459212,67.64762961,27.98881612,24.0182335,18.69893995,70.60558218,22.88214712,19.63545173,51.46527772,46.50793956,65.2977678,33.5065687,70.41411809,40.54841844,29.18323646,47.98037088
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.50997145,1.493109858,38.72948272,41.11296351,31.50628006,44.72868285,12.65343989,22.04353714,7.757203832,12.35558918,11.18697621,77.47551138,53.62973929,28.29684832,3.405047581,31.04571962,18.71443609,59.86972106,33.2159655,22.21839448,37.41022878,81.61685396,43.79752035,71.6111568,25.11352258,33.19391139,36.09193788,17.23328267,46.39448964,31.45171214,27.07656337,14.54973178,24.86721925,82.82220622,132.761812,5.054378127,43.15330667,30.22493122,23.12985067,10.80136897,12.42497478,20.22228484,6.823585773,12.36466013,123.3005338,192.4743798,44.43603279,20.80169789,31.6049116,49.37155189,36.8405806,3.441831884,8.804987891,23.94524864,6.313598059,11.60832104,40.98221202,1.227208282,28.30057164,36.9588724,86.22203442,171.833489,7.542935511,50.56782339,17.87596235,59.69366649,15.78911926,66.18656111,7.508892529,58.35147923,44.24837636,55.70094479,66.74359925,14.53415009,35.28297772,21.37260474,63.53957579,9.830643479,22.79102215,42.51340091,51.04545621,28.42962423,0.327483759,50.58038553,31.58590949,34.38515161,62.40291657
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.15121566,2.519428788,32.32453427,52.36650744,97.57065667,44.98839397,14.91880026,14.12197525,9.363467316,10.79838205,6.785879096,64.61445197,27.11869196,31.60407403,2.774129763,20.592341,29.62687795,61.01933402,42.23856759,39.43996806,99.227228,135.3151383,84.35252328,126.5932436,32.92204642,56.15823151,45.48571058,12.76623536,64.42537064,41.13713988,23.91270889,35.65553623,43.49664245,52.79327424,52.96471597,10.03450228,58.55963501,17.63693785,32.966189,11.3508375,24.01321214,17.79502777,5.239538638,20.15958335,88.61332484,168.4505076,38.98368992,26.67045453,41.87652905,21.45547595,64.27590533,5.390051058,6.468551541,2.283575313,11.25042397,5.72508726,43.8522667,2.065595597,26.10240807,72.81883238,144.4255293,63.90354106,12.23589849,18.15315221,16.27119394,62.18879141,18.78768046,48.81550547,8.272040674,109.5801909,80.06840206,52.73848028,37.67591056,17.20903712,25.02507832,21.66231508,44.19444032,15.5360176,14.86739104,37.61677337,28.85742763,27.75945321,31.29819755,76.36231275,20.25079697,43.96606133,31.80404769
